feature,value
"open__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.0",4.630295111639584
"open__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.0",1.5137931034482757
"open__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.0",2.358778715814508
"open__change_quantiles__f_agg_""mean""__isabs_False__qh_0.4__ql_0.2",-0.18119999999999975
"open__change_quantiles__f_agg_""var""__isabs_False__qh_0.4__ql_0.2",0.9360025599999995
"open__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.2",0.7763999999999995
"open__change_quantiles__f_agg_""var""__isabs_True__qh_0.4__ql_0.2",0.3660390400000001
"open__change_quantiles__f_agg_""mean""__isabs_False__qh_0.6__ql_0.2",0.001272727272727407
"open__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.2",1.757229289256198
"open__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.2",0.9852727272727272
"open__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.2",0.786468561983471
"open__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.2",0.11408163265306122
"open__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.2",2.836389462723866
"open__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.2",1.223061224489796
"open__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.2",1.3535253227821744
"open__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.2",0.10537313432835824
"open__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.2",4.84650993539764
"open__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2",1.5538805970149254
"open__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.2",2.4430685230563616
"open__change_quantiles__f_agg_""mean""__isabs_False__qh_0.6__ql_0.4",0.3482608695652176
"open__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.4",1.2257969754253315
"open__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.4",0.8969565217391309
"open__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.4",0.5425516068052932
"open__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.4",0.11781249999999999
"open__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.4",2.253051464843751
"open__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.4",1.1675000000000004
"open__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.4",0.9038750000000004
"open__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.4",0.10480000000000005
"open__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.4",5.156638960000002
"open__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.4",1.6307999999999998
"open__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.4",2.5081133600000025
"open__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.6",0.1524000000000001
"open__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.6",1.860794240000002
"open__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.6",1.038
"open__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.6",0.8065760000000012
"open__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.6",0.2688333333333335
"open__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.6",5.440973638888892
"open__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.6",1.7488333333333332
"open__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.6",2.4548269722222265
"open__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.8",0.037272727272727395
"open__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.8",6.7132804407713556
"open__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.8",2.0572727272727267
"open__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.8",2.4822986225895383
"open__fft_coefficient__attr_""real""__coeff_0",9958.09
"open__fft_coefficient__attr_""real""__coeff_1",235.8749229090365
"open__fft_coefficient__attr_""real""__coeff_2",203.44668187823794
"open__fft_coefficient__attr_""real""__coeff_3",-136.86656742247925
"open__fft_coefficient__attr_""real""__coeff_4",-114.25505451056915
"open__fft_coefficient__attr_""real""__coeff_5",-89.69751986469139
"open__fft_coefficient__attr_""real""__coeff_6",-124.46253002847291
"open__fft_coefficient__attr_""real""__coeff_7",-24.23373007540841
"open__fft_coefficient__attr_""real""__coeff_8",98.78001155289427
"open__fft_coefficient__attr_""real""__coeff_9",69.60163836938625
"open__fft_coefficient__attr_""real""__coeff_10",-50.176633886266714
"open__fft_coefficient__attr_""real""__coeff_11",-70.58845036021982
"open__fft_coefficient__attr_""real""__coeff_12",-104.37303869382293
"open__fft_coefficient__attr_""real""__coeff_13",-54.330456377990906
"open__fft_coefficient__attr_""real""__coeff_14",-23.43342956957642
"open__fft_coefficient__attr_""real""__coeff_15",-9.147978997832924
"open__fft_coefficient__attr_""real""__coeff_16",-2.9675186391230364
"open__fft_coefficient__attr_""real""__coeff_17",-18.348765618352928
"open__fft_coefficient__attr_""real""__coeff_18",20.806802494353676
"open__fft_coefficient__attr_""real""__coeff_19",1.9898222527767189
"open__fft_coefficient__attr_""real""__coeff_20",2.159189351911687
"open__fft_coefficient__attr_""real""__coeff_21",-25.60610543310293
"open__fft_coefficient__attr_""real""__coeff_22",8.726795249138746
"open__fft_coefficient__attr_""real""__coeff_23",-14.96820711742726
"open__fft_coefficient__attr_""real""__coeff_24",-19.25238576897693
"open__fft_coefficient__attr_""real""__coeff_25",-12.447739081244478
"open__fft_coefficient__attr_""real""__coeff_26",21.46921288089964
"open__fft_coefficient__attr_""real""__coeff_27",2.3830166751426898
"open__fft_coefficient__attr_""real""__coeff_28",-3.6184306647229105
"open__fft_coefficient__attr_""real""__coeff_29",-31.323499223497354
"open__fft_coefficient__attr_""real""__coeff_30",-41.04487170336817
"open__fft_coefficient__attr_""real""__coeff_31",-48.68504022415853
"open__fft_coefficient__attr_""real""__coeff_32",-30.958926471493
"open__fft_coefficient__attr_""real""__coeff_33",-15.044051119994126
"open__fft_coefficient__attr_""real""__coeff_34",-31.333598889578234
"open__fft_coefficient__attr_""real""__coeff_35",-13.116784205087697
"open__fft_coefficient__attr_""real""__coeff_36",-20.601929825496917
"open__fft_coefficient__attr_""real""__coeff_37",-14.339747701021789
"open__fft_coefficient__attr_""real""__coeff_38",-4.498876724986204
"open__fft_coefficient__attr_""real""__coeff_39",-4.655364447487081
"open__fft_coefficient__attr_""real""__coeff_40",-17.27074694649619
"open__fft_coefficient__attr_""real""__coeff_41",5.105893171631596
"open__fft_coefficient__attr_""real""__coeff_42",-1.0544258060691345
"open__fft_coefficient__attr_""real""__coeff_43",-21.41476903063962
"open__fft_coefficient__attr_""real""__coeff_44",-17.690681133706306
"open__fft_coefficient__attr_""real""__coeff_45",-33.90954253505026
"open__fft_coefficient__attr_""real""__coeff_46",-3.760724654579059
"open__fft_coefficient__attr_""real""__coeff_47",-10.507031714888834
"open__fft_coefficient__attr_""real""__coeff_48",-0.5088783730317843
"open__fft_coefficient__attr_""real""__coeff_49",-28.886683717981125
"open__fft_coefficient__attr_""real""__coeff_50",-14.586836091158473
"open__fft_coefficient__attr_""real""__coeff_51",-18.685798267440106
"open__fft_coefficient__attr_""real""__coeff_52",-20.924497451426276
"open__fft_coefficient__attr_""real""__coeff_53",-28.55814341564685
"open__fft_coefficient__attr_""real""__coeff_54",-5.73777352795182
"open__fft_coefficient__attr_""real""__coeff_55",-1.5799533217349415
"open__fft_coefficient__attr_""real""__coeff_56",16.240081758556407
"open__fft_coefficient__attr_""real""__coeff_57",7.949721327311849
"open__fft_coefficient__attr_""real""__coeff_58",5.165332201117389
"open__fft_coefficient__attr_""real""__coeff_59",-22.910418539701666
"open__fft_coefficient__attr_""real""__coeff_60",-25.463620327362708
"open__fft_coefficient__attr_""real""__coeff_61",-8.141789169956583
"open__fft_coefficient__attr_""real""__coeff_62",-21.170421492709163
"open__fft_coefficient__attr_""real""__coeff_63",-8.726635794598948
"open__fft_coefficient__attr_""real""__coeff_64",-16.08516734745987
"open__fft_coefficient__attr_""real""__coeff_65",-14.683462516783395
"open__fft_coefficient__attr_""real""__coeff_66",-14.226919405489953
"open__fft_coefficient__attr_""real""__coeff_67",-7.514835436536771
"open__fft_coefficient__attr_""real""__coeff_68",-17.883559314216406
"open__fft_coefficient__attr_""real""__coeff_69",-14.785605932164657
"open__fft_coefficient__attr_""real""__coeff_70",-18.103215794912103
"open__fft_coefficient__attr_""real""__coeff_71",-27.47981507448266
"open__fft_coefficient__attr_""real""__coeff_72",-25.232958037233843
"open__fft_coefficient__attr_""real""__coeff_73",19.216353494268137
"open__fft_coefficient__attr_""real""__coeff_74",9.950209629750672
"open__fft_coefficient__attr_""real""__coeff_75",1.2595751724030695
"open__fft_coefficient__attr_""real""__coeff_76",-4.3570096065552555
"open__fft_coefficient__attr_""real""__coeff_77",-17.389630707138753
"open__fft_coefficient__attr_""real""__coeff_78",-25.735980813498788
"open__fft_coefficient__attr_""real""__coeff_79",-25.848366091087627
"open__fft_coefficient__attr_""real""__coeff_80",-15.044926254008654
"open__fft_coefficient__attr_""real""__coeff_81",-13.630529572893877
"open__fft_coefficient__attr_""real""__coeff_82",4.100257162123773
"open__fft_coefficient__attr_""real""__coeff_83",-16.91590583946789
"open__fft_coefficient__attr_""real""__coeff_84",-22.741009989957426
"open__fft_coefficient__attr_""real""__coeff_85",-14.064932998316458
"open__fft_coefficient__attr_""real""__coeff_86",-12.167879259644476
"open__fft_coefficient__attr_""real""__coeff_87",1.7377964194900244
"open__fft_coefficient__attr_""real""__coeff_88",0.0
"open__fft_coefficient__attr_""real""__coeff_89",0.0
"open__fft_coefficient__attr_""real""__coeff_90",0.0
"open__fft_coefficient__attr_""real""__coeff_91",0.0
"open__fft_coefficient__attr_""real""__coeff_92",0.0
"open__fft_coefficient__attr_""real""__coeff_93",0.0
"open__fft_coefficient__attr_""real""__coeff_94",0.0
"open__fft_coefficient__attr_""real""__coeff_95",0.0
"open__fft_coefficient__attr_""real""__coeff_96",0.0
"open__fft_coefficient__attr_""real""__coeff_97",0.0
"open__fft_coefficient__attr_""real""__coeff_98",0.0
"open__fft_coefficient__attr_""real""__coeff_99",0.0
"open__fft_coefficient__attr_""imag""__coeff_0",0.0
"open__fft_coefficient__attr_""imag""__coeff_1",-276.8049765603211
"open__fft_coefficient__attr_""imag""__coeff_2",267.0065001254207
"open__fft_coefficient__attr_""imag""__coeff_3",398.64050834907454
"open__fft_coefficient__attr_""imag""__coeff_4",365.9203738332005
"open__fft_coefficient__attr_""imag""__coeff_5",232.45531890228034
"open__fft_coefficient__attr_""imag""__coeff_6",165.85759056661306
"open__fft_coefficient__attr_""imag""__coeff_7",218.47255590553894
"open__fft_coefficient__attr_""imag""__coeff_8",144.82266976167782
"open__fft_coefficient__attr_""imag""__coeff_9",57.70754678901618
"open__fft_coefficient__attr_""imag""__coeff_10",52.039163679296976
"open__fft_coefficient__attr_""imag""__coeff_11",0.2245661020223615
"open__fft_coefficient__attr_""imag""__coeff_12",117.6242326123124
"open__fft_coefficient__attr_""imag""__coeff_13",80.56499262151337
"open__fft_coefficient__attr_""imag""__coeff_14",58.49529463666681
"open__fft_coefficient__attr_""imag""__coeff_15",32.870210902814044
"open__fft_coefficient__attr_""imag""__coeff_16",60.99144582914971
"open__fft_coefficient__attr_""imag""__coeff_17",-8.785886018654285
"open__fft_coefficient__attr_""imag""__coeff_18",-35.384890366819135
"open__fft_coefficient__attr_""imag""__coeff_19",-9.797853308142326
"open__fft_coefficient__attr_""imag""__coeff_20",7.408271181226373
"open__fft_coefficient__attr_""imag""__coeff_21",34.58276285687394
"open__fft_coefficient__attr_""imag""__coeff_22",53.767388335953626
"open__fft_coefficient__attr_""imag""__coeff_23",20.682995743020655
"open__fft_coefficient__attr_""imag""__coeff_24",20.240125963768776
"open__fft_coefficient__attr_""imag""__coeff_25",50.20164931089589
"open__fft_coefficient__attr_""imag""__coeff_26",42.040374538275415
"open__fft_coefficient__attr_""imag""__coeff_27",22.810218261383266
"open__fft_coefficient__attr_""imag""__coeff_28",27.91671200624327
"open__fft_coefficient__attr_""imag""__coeff_29",18.751258717274276
"open__fft_coefficient__attr_""imag""__coeff_30",-5.981131001410464
"open__fft_coefficient__attr_""imag""__coeff_31",-3.9201467982953613
"open__fft_coefficient__attr_""imag""__coeff_32",13.130617712995484
"open__fft_coefficient__attr_""imag""__coeff_33",28.519128731150637
"open__fft_coefficient__attr_""imag""__coeff_34",42.5640716726841
"open__fft_coefficient__attr_""imag""__coeff_35",14.56138515059709
"open__fft_coefficient__attr_""imag""__coeff_36",15.724868933210054
"open__fft_coefficient__attr_""imag""__coeff_37",30.214571459604464
"open__fft_coefficient__attr_""imag""__coeff_38",38.104480261239374
"open__fft_coefficient__attr_""imag""__coeff_39",16.36735501944632
"open__fft_coefficient__attr_""imag""__coeff_40",32.338063081741836
"open__fft_coefficient__attr_""imag""__coeff_41",20.74671698969218
"open__fft_coefficient__attr_""imag""__coeff_42",7.299896311311553
"open__fft_coefficient__attr_""imag""__coeff_43",-3.92041322426417
"open__fft_coefficient__attr_""imag""__coeff_44",19.940737318249763
"open__fft_coefficient__attr_""imag""__coeff_45",-3.2256829508221756
"open__fft_coefficient__attr_""imag""__coeff_46",16.867687282795615
"open__fft_coefficient__attr_""imag""__coeff_47",2.556881196443115
"open__fft_coefficient__attr_""imag""__coeff_48",1.1455581321334627
"open__fft_coefficient__attr_""imag""__coeff_49",-20.174829802336838
"open__fft_coefficient__attr_""imag""__coeff_50",-12.792333980553305
"open__fft_coefficient__attr_""imag""__coeff_51",2.148873348984953
"open__fft_coefficient__attr_""imag""__coeff_52",2.7684484416395883
"open__fft_coefficient__attr_""imag""__coeff_53",5.905205377472972
"open__fft_coefficient__attr_""imag""__coeff_54",17.174206743883047
"open__fft_coefficient__attr_""imag""__coeff_55",33.09399027613101
"open__fft_coefficient__attr_""imag""__coeff_56",35.29248536563025
"open__fft_coefficient__attr_""imag""__coeff_57",22.41955623347713
"open__fft_coefficient__attr_""imag""__coeff_58",4.846494486330017
"open__fft_coefficient__attr_""imag""__coeff_59",2.0834679724389265
"open__fft_coefficient__attr_""imag""__coeff_60",21.86580363673063
"open__fft_coefficient__attr_""imag""__coeff_61",13.310747860875606
"open__fft_coefficient__attr_""imag""__coeff_62",-3.0741103447925306
"open__fft_coefficient__attr_""imag""__coeff_63",-8.523982887679015
"open__fft_coefficient__attr_""imag""__coeff_64",-2.8409550909202084
"open__fft_coefficient__attr_""imag""__coeff_65",13.595169338234726
"open__fft_coefficient__attr_""imag""__coeff_66",6.037250044195865
"open__fft_coefficient__attr_""imag""__coeff_67",1.38415858489868
"open__fft_coefficient__attr_""imag""__coeff_68",3.135140402801497
"open__fft_coefficient__attr_""imag""__coeff_69",-1.1643934370929347
"open__fft_coefficient__attr_""imag""__coeff_70",-0.5294454608122878
"open__fft_coefficient__attr_""imag""__coeff_71",-1.7958150998934332
"open__fft_coefficient__attr_""imag""__coeff_72",9.78427709414099
"open__fft_coefficient__attr_""imag""__coeff_73",8.899112623095755
"open__fft_coefficient__attr_""imag""__coeff_74",3.593470282792289
"open__fft_coefficient__attr_""imag""__coeff_75",-8.798731317400453
"open__fft_coefficient__attr_""imag""__coeff_76",-5.260951430956429
"open__fft_coefficient__attr_""imag""__coeff_77",-8.914228488596802
"open__fft_coefficient__attr_""imag""__coeff_78",2.777011505951463
"open__fft_coefficient__attr_""imag""__coeff_79",28.143043925758377
"open__fft_coefficient__attr_""imag""__coeff_80",22.39501057440042
"open__fft_coefficient__attr_""imag""__coeff_81",-0.5579679446522441
"open__fft_coefficient__attr_""imag""__coeff_82",-11.903626566089798
"open__fft_coefficient__attr_""imag""__coeff_83",-3.846272796345014
"open__fft_coefficient__attr_""imag""__coeff_84",10.202009831777785
"open__fft_coefficient__attr_""imag""__coeff_85",9.985282391345322
"open__fft_coefficient__attr_""imag""__coeff_86",-9.87062917955592
"open__fft_coefficient__attr_""imag""__coeff_87",6.093989279645055
"open__fft_coefficient__attr_""imag""__coeff_88",0.0
"open__fft_coefficient__attr_""imag""__coeff_89",0.0
"open__fft_coefficient__attr_""imag""__coeff_90",0.0
"open__fft_coefficient__attr_""imag""__coeff_91",0.0
"open__fft_coefficient__attr_""imag""__coeff_92",0.0
"open__fft_coefficient__attr_""imag""__coeff_93",0.0
"open__fft_coefficient__attr_""imag""__coeff_94",0.0
"open__fft_coefficient__attr_""imag""__coeff_95",0.0
"open__fft_coefficient__attr_""imag""__coeff_96",0.0
"open__fft_coefficient__attr_""imag""__coeff_97",0.0
"open__fft_coefficient__attr_""imag""__coeff_98",0.0
"open__fft_coefficient__attr_""imag""__coeff_99",0.0
"open__fft_coefficient__attr_""abs""__coeff_0",9958.09
"open__fft_coefficient__attr_""abs""__coeff_1",363.6728946538411
"open__fft_coefficient__attr_""abs""__coeff_2",335.6829210378319
"open__fft_coefficient__attr_""abs""__coeff_3",421.48156801314644
"open__fft_coefficient__attr_""abs""__coeff_4",383.3431067170014
"open__fft_coefficient__attr_""abs""__coeff_5",249.16083230684063
"open__fft_coefficient__attr_""abs""__coeff_6",207.36359788943375
"open__fft_coefficient__attr_""abs""__coeff_7",219.81249135858178
"open__fft_coefficient__attr_""abs""__coeff_8",175.30287036808585
"open__fft_coefficient__attr_""abs""__coeff_9",90.41321264123575
"open__fft_coefficient__attr_""abs""__coeff_10",72.28948156265274
"open__fft_coefficient__attr_""abs""__coeff_11",70.58880757026141
"open__fft_coefficient__attr_""abs""__coeff_12",157.2551789411644
"open__fft_coefficient__attr_""abs""__coeff_13",97.17261201771453
"open__fft_coefficient__attr_""abs""__coeff_14",63.01448338297125
"open__fft_coefficient__attr_""abs""__coeff_15",34.11944144531484
